,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
320,Above the Break 3,Center(C),25,48,249,0
321,Above the Break 3,Right Side Center(RC),24,180,169,1
322,Left Corner 3,Left Side(L),23,-230,13,1
323,Restricted Area,Center(C),0,5,-1,0
324,Above the Break 3,Center(C),24,70,237,0
325,Restricted Area,Center(C),2,-9,25,1
326,Left Corner 3,Left Side(L),23,-229,52,1
327,Right Corner 3,Right Side(R),23,230,17,1
328,Above the Break 3,Right Side Center(RC),24,107,223,0
329,Restricted Area,Center(C),1,-2,17,1
330,Restricted Area,Center(C),2,13,27,0
331,Above the Break 3,Center(C),25,33,249,1
332,Above the Break 3,Right Side Center(RC),25,96,235,0
333,Restricted Area,Center(C),0,-3,9,1
334,Mid-Range,Right Side Center(RC),19,71,180,0
335,Above the Break 3,Right Side Center(RC),24,198,147,1
336,Restricted Area,Center(C),1,-6,11,0
337,In The Paint (Non-RA),Center(C),5,-18,57,0
338,Restricted Area,Center(C),1,5,16,1
339,Right Corner 3,Right Side(R),23,234,42,0
340,Mid-Range,Left Side(L),9,-82,39,0
341,In The Paint (Non-RA),Center(C),8,3,81,0
342,Mid-Range,Center(C),15,-68,144,0
343,In The Paint (Non-RA),Center(C),4,-35,20,0
344,In The Paint (Non-RA),Center(C),11,0,111,1
345,Right Corner 3,Right Side(R),23,234,37,0
346,In The Paint (Non-RA),Center(C),5,58,7,1
347,Restricted Area,Center(C),3,36,3,0
348,Above the Break 3,Left Side Center(LC),26,-154,220,1
349,Above the Break 3,Right Side Center(RC),25,234,101,0
350,Right Corner 3,Right Side(R),24,234,64,1
351,Right Corner 3,Right Side(R),23,239,-20,1
352,Above the Break 3,Center(C),27,-33,278,0
353,In The Paint (Non-RA),Center(C),4,-36,23,0
354,Above the Break 3,Right Side Center(RC),25,236,88,0
355,In The Paint (Non-RA),Center(C),6,6,60,0
356,Restricted Area,Center(C),0,0,0,1
357,Restricted Area,Center(C),3,31,18,1
358,Above the Break 3,Center(C),26,15,268,0
359,Above the Break 3,Center(C),37,-13,374,0
360,In The Paint (Non-RA),Center(C),4,-32,24,0
361,Restricted Area,Center(C),3,-38,9,1
362,Above the Break 3,Right Side Center(RC),27,201,183,0
363,Restricted Area,Center(C),2,-20,4,1
364,Restricted Area,Center(C),2,5,29,1
365,Left Corner 3,Left Side(L),22,-223,-13,0
366,Restricted Area,Center(C),3,36,0,1
367,Restricted Area,Center(C),0,-8,-1,1
368,Right Corner 3,Right Side(R),23,232,47,0
369,Above the Break 3,Right Side Center(RC),25,150,207,0
370,Above the Break 3,Center(C),26,21,265,1
371,Restricted Area,Center(C),1,-16,8,1
372,Above the Break 3,Left Side Center(LC),26,-232,118,0
373,In The Paint (Non-RA),Center(C),13,-7,137,0
374,Right Corner 3,Right Side(R),23,237,-6,1
375,Mid-Range,Right Side(R),13,124,48,0
376,In The Paint (Non-RA),Center(C),8,12,80,1
377,Mid-Range,Left Side(L),17,-177,8,1
378,Left Corner 3,Left Side(L),24,-228,83,1
379,Left Corner 3,Left Side(L),23,-230,14,0
380,Above the Break 3,Right Side Center(RC),25,112,225,0
381,Above the Break 3,Center(C),25,-20,257,1
382,In The Paint (Non-RA),Center(C),4,33,23,1
383,Above the Break 3,Left Side Center(LC),26,-212,152,0
384,Restricted Area,Center(C),0,0,0,1
385,Restricted Area,Center(C),2,-12,21,0
386,In The Paint (Non-RA),Center(C),4,18,36,1
387,Right Corner 3,Right Side(R),23,238,11,0
388,Above the Break 3,Right Side Center(RC),26,150,220,0
389,Restricted Area,Center(C),2,6,23,1
390,Above the Break 3,Left Side Center(LC),25,-140,214,1
391,Left Corner 3,Left Side(L),22,-226,34,1
392,Restricted Area,Center(C),2,13,22,1
393,Restricted Area,Center(C),3,-14,36,1
394,Left Corner 3,Left Side(L),23,-231,-18,1
395,Above the Break 3,Center(C),25,-28,251,1
396,In The Paint (Non-RA),Right Side(R),8,60,58,1
397,Mid-Range,Center(C),14,-11,148,0
398,Restricted Area,Center(C),3,-39,1,0
399,In The Paint (Non-RA),Center(C),4,26,39,1
400,Above the Break 3,Center(C),26,-13,262,1
401,Above the Break 3,Center(C),26,-36,263,1
402,Restricted Area,Center(C),2,5,20,1
403,Above the Break 3,Right Side Center(RC),24,173,169,1
404,In The Paint (Non-RA),Center(C),4,16,42,1
405,Restricted Area,Center(C),1,-13,-1,1
406,Mid-Range,Left Side(L),11,-92,64,1
407,Above the Break 3,Center(C),26,-46,256,0
408,In The Paint (Non-RA),Center(C),6,60,0,1
409,Above the Break 3,Center(C),28,12,283,1
410,Right Corner 3,Right Side(R),24,246,14,0
411,In The Paint (Non-RA),Center(C),4,44,-15,1
412,Restricted Area,Center(C),2,-11,25,1
413,Restricted Area,Center(C),3,-19,25,0
414,Above the Break 3,Left Side Center(LC),26,-189,189,0
415,In The Paint (Non-RA),Center(C),6,48,40,1
416,Above the Break 3,Right Side Center(RC),25,169,195,0
417,Restricted Area,Center(C),2,28,9,0
418,Left Corner 3,Left Side(L),23,-225,69,1
419,Restricted Area,Center(C),3,14,32,0
420,Right Corner 3,Right Side(R),23,235,25,1
421,Above the Break 3,Left Side Center(LC),24,-167,178,0
422,Above the Break 3,Left Side Center(LC),25,-195,159,1
423,Mid-Range,Left Side(L),12,-127,14,0
424,Above the Break 3,Right Side Center(RC),24,109,222,1
425,Mid-Range,Left Side(L),12,-124,25,1
426,Above the Break 3,Left Side Center(LC),25,-193,159,0
427,In The Paint (Non-RA),Center(C),4,-28,34,1
428,Mid-Range,Center(C),14,25,146,0
429,Left Corner 3,Left Side(L),23,-229,36,0
430,Right Corner 3,Right Side(R),23,233,39,0
431,Above the Break 3,Left Side Center(LC),26,-196,185,0
432,Restricted Area,Center(C),2,24,1,0
433,Restricted Area,Center(C),2,-13,25,1
434,In The Paint (Non-RA),Center(C),4,-28,39,0
435,Restricted Area,Center(C),3,33,7,0
436,Above the Break 3,Center(C),26,75,251,1
437,Restricted Area,Center(C),2,-20,15,1
438,Above the Break 3,Right Side Center(RC),25,225,122,1
439,Above the Break 3,Left Side Center(LC),25,-137,211,1
440,Right Corner 3,Right Side(R),24,241,16,0
441,Above the Break 3,Center(C),25,-28,257,1
442,Mid-Range,Left Side Center(LC),21,-139,165,0
443,Above the Break 3,Left Side Center(LC),25,-200,164,0
444,Above the Break 3,Right Side Center(RC),27,134,239,0
445,Restricted Area,Center(C),1,-13,6,1
446,Left Corner 3,Left Side(L),22,-223,-31,1
447,Left Corner 3,Left Side(L),22,-223,-6,1
448,Left Corner 3,Left Side(L),23,-232,-16,0
449,In The Paint (Non-RA),Center(C),4,-43,14,1
450,Restricted Area,Center(C),2,17,15,1
451,In The Paint (Non-RA),Center(C),4,17,46,0
452,In The Paint (Non-RA),Center(C),4,-49,-7,0
453,Above the Break 3,Left Side Center(LC),24,-129,214,0
454,Restricted Area,Center(C),0,-6,4,0
455,Right Corner 3,Right Side(R),24,236,52,1
456,Mid-Range,Left Side(L),13,-136,-5,1
457,Restricted Area,Center(C),1,-5,17,0
458,Above the Break 3,Right Side Center(RC),25,81,241,0
459,Above the Break 3,Left Side Center(LC),25,-86,236,0
460,Restricted Area,Center(C),1,-4,11,0
461,Left Corner 3,Left Side(L),22,-227,-12,1
462,Above the Break 3,Center(C),24,31,239,0
463,Restricted Area,Center(C),0,-5,6,0
464,Right Corner 3,Right Side(R),23,234,13,1
465,Above the Break 3,Right Side Center(RC),25,79,238,0
466,Above the Break 3,Center(C),25,4,251,0
467,Above the Break 3,Left Side Center(LC),25,-155,200,0
468,Restricted Area,Center(C),1,-18,1,1
469,Above the Break 3,Left Side Center(LC),25,-150,206,1
470,Above the Break 3,Center(C),24,73,236,1
471,Left Corner 3,Left Side(L),22,-229,13,0
472,Restricted Area,Center(C),1,14,4,1
473,Mid-Range,Right Side Center(RC),18,79,167,1
474,Left Corner 3,Left Side(L),22,-226,-22,1
475,Above the Break 3,Right Side Center(RC),24,90,227,0
476,Restricted Area,Center(C),1,-16,1,1
477,Restricted Area,Center(C),1,5,15,1
478,Above the Break 3,Center(C),25,-14,253,0
479,Left Corner 3,Left Side(L),23,-232,4,0
480,In The Paint (Non-RA),Center(C),6,0,69,1
481,Right Corner 3,Right Side(R),23,232,-8,0
482,Above the Break 3,Left Side Center(LC),25,-122,219,0
483,Restricted Area,Center(C),1,-10,-8,1
484,Restricted Area,Center(C),1,-10,1,1
485,Restricted Area,Center(C),1,11,8,1
486,Restricted Area,Center(C),0,9,-1,0
487,Restricted Area,Center(C),1,16,8,1
488,Restricted Area,Center(C),1,16,6,1
489,Above the Break 3,Right Side Center(RC),25,103,230,1
490,Above the Break 3,Right Side Center(RC),25,161,201,1
491,Left Corner 3,Left Side(L),22,-228,0,1
492,Above the Break 3,Left Side Center(LC),25,-171,195,1
493,Above the Break 3,Right Side Center(RC),27,160,224,0
494,Restricted Area,Center(C),2,17,11,1
495,Left Corner 3,Left Side(L),23,-234,-1,1
496,Restricted Area,Center(C),1,-16,8,1
497,Above the Break 3,Right Side Center(RC),26,105,241,0
498,Left Corner 3,Left Side(L),22,-229,-6,1
499,Restricted Area,Center(C),1,13,1,1
500,Above the Break 3,Right Side Center(RC),26,128,228,0
501,Restricted Area,Center(C),1,15,5,1
502,Restricted Area,Center(C),1,-12,10,1
503,Above the Break 3,Right Side Center(RC),26,189,188,1
504,Above the Break 3,Left Side Center(LC),30,-163,258,1
505,Above the Break 3,Left Side Center(LC),25,-90,237,0
506,Above the Break 3,Right Side Center(RC),25,123,227,0
507,Above the Break 3,Right Side Center(RC),24,103,224,1
508,Above the Break 3,Right Side Center(RC),24,218,120,0
509,Left Corner 3,Left Side(L),22,-226,-31,1
510,Restricted Area,Center(C),2,25,-7,1
511,Mid-Range,Left Side(L),8,-85,-7,0
512,Above the Break 3,Center(C),25,-4,253,0
513,In The Paint (Non-RA),Center(C),4,-44,17,0
514,Restricted Area,Center(C),3,-23,25,0
515,Above the Break 3,Center(C),26,-76,252,0
516,Above the Break 3,Right Side Center(RC),25,198,163,1
517,Restricted Area,Center(C),3,-25,31,0
518,Restricted Area,Center(C),3,30,10,1
519,Above the Break 3,Left Side Center(LC),24,-226,90,1
520,Restricted Area,Center(C),3,25,17,1
521,Left Corner 3,Left Side(L),23,-237,-12,1
522,Above the Break 3,Center(C),25,-31,258,1
523,Above the Break 3,Left Side Center(LC),26,-227,129,0
524,Restricted Area,Center(C),0,1,8,1
525,Above the Break 3,Left Side Center(LC),25,-182,174,0
526,Restricted Area,Center(C),0,3,8,1
527,Restricted Area,Center(C),1,-2,10,0
528,Restricted Area,Center(C),3,-8,30,0
529,Above the Break 3,Right Side Center(RC),26,211,159,0
530,Restricted Area,Center(C),0,-1,4,1
531,Restricted Area,Center(C),0,6,1,1
532,Restricted Area,Center(C),1,-1,11,0
533,Restricted Area,Center(C),0,5,6,0
534,Above the Break 3,Left Side Center(LC),26,-197,181,0
535,Above the Break 3,Left Side Center(LC),26,-217,152,0
536,Above the Break 3,Left Side Center(LC),25,-95,237,0
537,Restricted Area,Center(C),2,-13,16,1
538,Restricted Area,Center(C),3,-11,34,1
539,Mid-Range,Right Side(R),17,170,30,0
540,Restricted Area,Center(C),2,-18,20,1
541,Above the Break 3,Center(C),26,-21,262,1
542,Right Corner 3,Right Side(R),22,229,11,0
543,Restricted Area,Center(C),1,11,-1,1
544,Restricted Area,Center(C),1,-6,17,1
545,Left Corner 3,Left Side(L),24,-242,-2,0
546,Above the Break 3,Right Side Center(RC),27,135,242,0
547,In The Paint (Non-RA),Center(C),9,-25,92,0
548,Above the Break 3,Center(C),27,81,258,0
549,In The Paint (Non-RA),Center(C),5,35,39,0
550,Restricted Area,Center(C),2,16,20,1
551,Restricted Area,Center(C),2,26,8,1
552,Above the Break 3,Right Side Center(RC),28,177,218,0
553,Above the Break 3,Right Side Center(RC),27,139,236,0
554,Restricted Area,Center(C),1,6,10,0
555,Restricted Area,Center(C),0,0,0,1
556,Right Corner 3,Right Side(R),23,237,-9,1
557,Left Corner 3,Left Side(L),22,-224,50,0
558,Mid-Range,Right Side(R),9,90,26,0
559,Restricted Area,Center(C),3,-24,31,1
560,Restricted Area,Center(C),2,25,10,1
561,Restricted Area,Center(C),2,-9,28,0
562,Above the Break 3,Right Side Center(RC),25,165,193,1
563,Restricted Area,Center(C),0,-6,-6,1
564,Restricted Area,Center(C),0,-3,8,1
565,Right Corner 3,Right Side(R),23,234,11,1
0,In The Paint (Non-RA),Center(C),7,-62,50,0
1,Backcourt,Back Court(BC),60,-107,596,0
2,Above the Break 3,Left Side Center(LC),26,-191,180,0
3,Restricted Area,Center(C),1,11,6,1
4,Restricted Area,Center(C),2,18,15,1
5,Restricted Area,Center(C),2,0,24,1
6,Above the Break 3,Left Side Center(LC),24,-171,182,0
7,Above the Break 3,Right Side Center(RC),25,160,200,0
8,Above the Break 3,Right Side Center(RC),25,176,178,0
9,Restricted Area,Center(C),2,18,14,1
10,Above the Break 3,Right Side Center(RC),24,149,200,0
11,Restricted Area,Center(C),1,-13,8,1
12,Above the Break 3,Right Side Center(RC),26,169,209,0
13,Above the Break 3,Left Side Center(LC),25,-191,168,0
14,Above the Break 3,Left Side Center(LC),25,-158,205,1
15,Right Corner 3,Right Side(R),23,232,-19,1
16,Above the Break 3,Left Side Center(LC),25,-128,221,0
17,Right Corner 3,Right Side(R),23,231,50,1
18,Above the Break 3,Right Side Center(RC),25,194,163,1
19,Restricted Area,Center(C),1,-7,-9,1
20,In The Paint (Non-RA),Center(C),5,35,39,0
21,Restricted Area,Center(C),1,-11,0,1
22,Above the Break 3,Right Side Center(RC),24,107,223,0
23,Above the Break 3,Center(C),26,11,264,1
24,Left Corner 3,Left Side(L),22,-225,46,1
25,Restricted Area,Center(C),0,2,0,1
26,Above the Break 3,Center(C),25,-2,258,0
27,Above the Break 3,Left Side Center(LC),25,-161,199,0
28,In The Paint (Non-RA),Center(C),6,-17,58,0
29,Right Corner 3,Right Side(R),24,232,73,0
30,Restricted Area,Center(C),3,31,15,0
31,Above the Break 3,Left Side Center(LC),26,-182,191,0
32,Above the Break 3,Left Side Center(LC),27,-198,184,0
33,Restricted Area,Center(C),0,0,0,1
34,Above the Break 3,Left Side Center(LC),24,-163,183,0
35,Right Corner 3,Right Side(R),23,236,38,0
36,Above the Break 3,Center(C),25,65,250,0
37,Right Corner 3,Right Side(R),23,229,35,0
38,Left Corner 3,Left Side(L),22,-220,-7,0
39,Right Corner 3,Right Side(R),22,229,0,0
40,Left Corner 3,Left Side(L),23,-234,-10,0
41,Restricted Area,Center(C),2,16,22,1
42,Left Corner 3,Left Side(L),23,-230,13,0
43,Left Corner 3,Left Side(L),23,-231,10,1
44,Above the Break 3,Left Side Center(LC),25,-138,216,0
45,Restricted Area,Center(C),1,10,1,1
46,Restricted Area,Center(C),1,11,4,1
47,Right Corner 3,Right Side(R),22,228,-15,1
48,Left Corner 3,Left Side(L),24,-234,69,0
49,In The Paint (Non-RA),Center(C),4,46,-7,1
50,In The Paint (Non-RA),Center(C),5,34,41,0
51,Left Corner 3,Left Side(L),23,-231,47,0
52,Left Corner 3,Left Side(L),23,-226,58,0
53,Restricted Area,Center(C),3,-12,31,1
54,Restricted Area,Center(C),2,4,28,0
55,Above the Break 3,Center(C),27,15,274,1
56,Right Corner 3,Right Side(R),22,229,4,1
57,Above the Break 3,Center(C),25,-58,247,0
58,Restricted Area,Center(C),1,-11,-5,1
59,Right Corner 3,Right Side(R),23,239,-8,1
60,Right Corner 3,Right Side(R),23,228,32,1
61,Restricted Area,Center(C),0,-5,-5,1
62,Above the Break 3,Center(C),25,25,253,0
63,Restricted Area,Center(C),0,2,0,1
64,Restricted Area,Center(C),0,0,0,1
65,Restricted Area,Center(C),1,-3,10,1
66,Above the Break 3,Left Side Center(LC),25,-215,144,0
67,Right Corner 3,Right Side(R),22,222,39,0
68,Restricted Area,Center(C),1,2,17,1
69,Above the Break 3,Right Side Center(RC),25,174,188,0
70,Left Corner 3,Left Side(L),23,-236,29,0
71,Restricted Area,Center(C),2,22,1,0
72,Restricted Area,Center(C),3,22,22,1
73,In The Paint (Non-RA),Center(C),4,-6,48,0
74,Restricted Area,Center(C),3,3,35,0
75,Above the Break 3,Right Side Center(RC),26,104,245,0
76,Restricted Area,Center(C),2,2,29,0
77,Restricted Area,Center(C),0,1,9,1
78,Above the Break 3,Right Side Center(RC),24,83,235,0
79,Right Corner 3,Right Side(R),22,228,30,1
80,Left Corner 3,Left Side(L),22,-223,-8,0
81,In The Paint (Non-RA),Center(C),6,4,68,0
82,Above the Break 3,Left Side Center(LC),25,-225,120,1
83,Restricted Area,Center(C),3,16,32,0
84,Right Corner 3,Right Side(R),22,225,33,0
85,In The Paint (Non-RA),Center(C),4,-1,49,1
86,In The Paint (Non-RA),Right Side(R),13,74,111,0
87,Above the Break 3,Left Side Center(LC),24,-173,174,1
88,Left Corner 3,Left Side(L),22,-226,4,0
89,Restricted Area,Center(C),0,-6,3,1
90,Right Corner 3,Right Side(R),22,226,42,1
91,Right Corner 3,Right Side(R),22,220,41,1
92,Restricted Area,Center(C),0,-6,2,1
93,Left Corner 3,Left Side(L),22,-228,25,1
94,Right Corner 3,Right Side(R),22,226,17,0
95,Restricted Area,Center(C),2,-14,20,1
96,Above the Break 3,Right Side Center(RC),25,168,188,1
97,Above the Break 3,Left Side Center(LC),25,-209,138,1
98,Mid-Range,Left Side(L),9,-89,29,0
99,Left Corner 3,Left Side(L),22,-222,-7,0
100,Restricted Area,Center(C),2,23,13,1
101,Right Corner 3,Right Side(R),23,231,13,0
102,Restricted Area,Center(C),2,12,22,0
103,In The Paint (Non-RA),Center(C),6,60,19,0
104,In The Paint (Non-RA),Center(C),6,-17,62,0
105,Restricted Area,Center(C),2,25,8,1
106,Above the Break 3,Right Side Center(RC),27,109,253,0
107,Right Corner 3,Right Side(R),23,231,-10,1
108,In The Paint (Non-RA),Center(C),4,29,33,1
109,Restricted Area,Center(C),0,-1,2,1
110,Above the Break 3,Right Side Center(RC),26,184,194,1
111,In The Paint (Non-RA),Center(C),4,-32,29,0
112,Above the Break 3,Left Side Center(LC),25,-133,222,0
113,Left Corner 3,Left Side(L),24,-247,11,1
114,Right Corner 3,Right Side(R),23,237,14,0
115,Left Corner 3,Left Side(L),23,-233,9,1
116,Above the Break 3,Right Side Center(RC),24,209,135,0
117,Restricted Area,Center(C),1,-8,9,1
118,Right Corner 3,Right Side(R),22,227,34,0
119,Restricted Area,Center(C),2,-22,17,0
120,Restricted Area,Center(C),0,0,0,0
121,Restricted Area,Center(C),3,20,25,1
122,Above the Break 3,Left Side Center(LC),25,-179,178,1
123,Restricted Area,Center(C),2,2,27,0
124,Right Corner 3,Right Side(R),23,226,63,0
125,Restricted Area,Center(C),2,-22,11,0
126,Above the Break 3,Right Side Center(RC),25,226,122,1
127,Restricted Area,Center(C),1,-6,10,0
128,Left Corner 3,Left Side(L),23,-234,0,1
129,Above the Break 3,Center(C),25,-13,259,0
130,Left Corner 3,Left Side(L),22,-226,25,1
131,Above the Break 3,Center(C),25,60,246,1
132,Restricted Area,Center(C),1,14,6,1
133,Restricted Area,Center(C),1,17,9,0
134,Mid-Range,Left Side(L),21,-218,-15,1
135,Left Corner 3,Left Side(L),22,-227,31,0
136,Restricted Area,Center(C),2,16,13,0
137,Left Corner 3,Left Side(L),22,-223,-8,0
138,Restricted Area,Center(C),2,8,24,1
139,Right Corner 3,Right Side(R),23,236,10,0
140,Above the Break 3,Right Side Center(RC),27,95,257,1
141,Restricted Area,Center(C),3,5,32,0
142,Left Corner 3,Left Side(L),22,-226,1,1
143,Right Corner 3,Right Side(R),24,239,36,1
144,Mid-Range,Center(C),19,14,191,0
145,Restricted Area,Center(C),2,-9,22,1
146,In The Paint (Non-RA),Center(C),6,4,69,0
147,Above the Break 3,Right Side Center(RC),25,155,206,1
148,Above the Break 3,Right Side Center(RC),25,221,126,0
149,Above the Break 3,Right Side Center(RC),26,209,156,1
150,Restricted Area,Center(C),1,16,11,1
151,Above the Break 3,Right Side Center(RC),26,171,203,1
152,Restricted Area,Center(C),1,6,11,1
153,Restricted Area,Center(C),1,-8,-6,1
154,Above the Break 3,Center(C),26,-78,257,1
155,Above the Break 3,Right Side Center(RC),28,174,224,1
156,Mid-Range,Left Side Center(LC),18,-85,168,0
157,Right Corner 3,Right Side(R),23,230,4,1
158,Above the Break 3,Right Side Center(RC),26,229,132,0
159,Restricted Area,Center(C),3,3,33,0
160,Restricted Area,Center(C),1,-4,11,1
161,Restricted Area,Center(C),0,-3,-4,1
162,In The Paint (Non-RA),Center(C),6,41,50,1
163,Above the Break 3,Left Side Center(LC),27,-176,216,0
164,In The Paint (Non-RA),Center(C),4,-38,13,1
165,Mid-Range,Right Side(R),8,87,11,0
166,Restricted Area,Center(C),0,-6,1,0
167,In The Paint (Non-RA),Center(C),5,-50,7,0
168,Above the Break 3,Left Side Center(LC),27,-174,211,1
169,Above the Break 3,Left Side Center(LC),26,-147,216,0
170,Restricted Area,Center(C),1,-10,16,0
171,Restricted Area,Center(C),1,-9,15,1
172,Restricted Area,Center(C),1,1,-15,0
173,In The Paint (Non-RA),Center(C),4,-34,32,0
174,Restricted Area,Center(C),1,2,-10,1
175,Above the Break 3,Right Side Center(RC),25,168,194,1
176,Above the Break 3,Right Side Center(RC),25,234,106,1
177,Right Corner 3,Right Side(R),23,231,31,1
178,Above the Break 3,Left Side Center(LC),27,-206,181,0
179,Restricted Area,Center(C),2,6,23,0
180,Left Corner 3,Left Side(L),22,-223,50,1
181,Mid-Range,Left Side(L),14,-123,84,1
182,Restricted Area,Center(C),2,-8,24,1
183,Above the Break 3,Right Side Center(RC),25,103,234,0
184,Above the Break 3,Right Side Center(RC),25,236,95,0
185,Restricted Area,Center(C),0,-2,9,1
186,Restricted Area,Center(C),3,-6,33,0
187,Above the Break 3,Center(C),26,-28,264,0
188,Above the Break 3,Right Side Center(RC),25,219,137,0
