,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
37,Restricted Area,Center(C),2,-23,8,1
38,Above the Break 3,Left Side Center(LC),26,-170,202,1
39,Mid-Range,Left Side Center(LC),18,-122,137,0
40,Above the Break 3,Right Side Center(RC),25,109,233,1
41,Above the Break 3,Right Side Center(RC),26,194,183,0
42,Left Corner 3,Left Side(L),23,-226,59,0
43,Restricted Area,Center(C),1,-14,-4,1
44,In The Paint (Non-RA),Center(C),6,-28,63,0
45,In The Paint (Non-RA),Center(C),4,4,44,1
46,Restricted Area,Center(C),1,-6,11,1
47,Restricted Area,Center(C),1,5,11,0
48,Restricted Area,Center(C),1,-13,5,1
49,In The Paint (Non-RA),Center(C),10,-9,102,0
50,Restricted Area,Center(C),2,-19,10,0
51,Above the Break 3,Center(C),26,4,267,0
52,Restricted Area,Center(C),1,-11,2,1
53,Right Corner 3,Right Side(R),22,226,-14,0
54,In The Paint (Non-RA),Center(C),4,3,47,1
55,Restricted Area,Center(C),3,-2,37,0
56,Restricted Area,Center(C),0,1,9,1
57,Mid-Range,Center(C),16,-40,159,1
58,Mid-Range,Center(C),19,-40,188,1
59,Above the Break 3,Left Side Center(LC),25,-96,241,1
60,Above the Break 3,Left Side Center(LC),26,-223,136,0
61,Right Corner 3,Right Side(R),23,231,3,0
62,Mid-Range,Left Side(L),12,-89,82,0
63,In The Paint (Non-RA),Center(C),5,36,43,1
64,Mid-Range,Right Side Center(RC),20,69,191,0
65,Restricted Area,Center(C),0,9,-3,1
66,Above the Break 3,Center(C),25,4,259,1
67,Restricted Area,Center(C),1,-13,-1,1
68,Mid-Range,Right Side Center(RC),19,68,179,1
69,Above the Break 3,Left Side Center(LC),25,-178,178,0
70,In The Paint (Non-RA),Center(C),6,59,29,0
71,Mid-Range,Right Side Center(RC),20,139,150,0
72,Restricted Area,Center(C),1,-9,6,1
73,Left Corner 3,Left Side(L),23,-233,11,0
74,In The Paint (Non-RA),Center(C),4,20,42,0
75,In The Paint (Non-RA),Center(C),14,63,132,1
76,Above the Break 3,Left Side Center(LC),25,-184,178,0
77,Restricted Area,Center(C),2,20,15,1
78,Mid-Range,Center(C),15,35,151,1
79,Restricted Area,Center(C),2,-24,5,0
80,Left Corner 3,Left Side(L),23,-237,-1,0
81,Above the Break 3,Left Side Center(LC),27,-120,248,0
82,Restricted Area,Center(C),0,-2,8,1
83,Mid-Range,Left Side Center(LC),20,-79,194,0
84,In The Paint (Non-RA),Center(C),4,-5,46,1
85,In The Paint (Non-RA),Center(C),5,-2,59,1
86,Mid-Range,Left Side Center(LC),16,-122,113,1
87,Restricted Area,Center(C),0,-8,-3,1
88,Mid-Range,Left Side(L),11,-96,63,0
89,In The Paint (Non-RA),Center(C),5,18,53,0
90,Above the Break 3,Left Side Center(LC),25,-215,146,1
91,In The Paint (Non-RA),Center(C),6,-9,63,1
92,Restricted Area,Center(C),2,23,11,1
93,Above the Break 3,Center(C),29,-59,287,1
94,Above the Break 3,Left Side Center(LC),26,-91,251,0
95,In The Paint (Non-RA),Center(C),5,-19,48,0
96,Restricted Area,Center(C),2,25,8,1
97,In The Paint (Non-RA),Center(C),7,73,14,1
98,Above the Break 3,Right Side Center(RC),28,139,250,1
99,Mid-Range,Right Side Center(RC),19,153,121,1
100,Mid-Range,Right Side(R),11,111,38,0
101,Mid-Range,Left Side(L),15,-85,130,0
102,Above the Break 3,Right Side Center(RC),26,236,113,0
103,In The Paint (Non-RA),Center(C),6,52,34,0
104,Restricted Area,Center(C),1,0,13,1
105,Above the Break 3,Center(C),27,-30,270,0
106,Restricted Area,Center(C),2,-7,21,0
107,Right Corner 3,Right Side(R),23,236,31,1
108,Restricted Area,Center(C),1,-10,16,1
109,Above the Break 3,Left Side Center(LC),26,-217,156,0
110,Restricted Area,Center(C),2,-18,19,1
111,Restricted Area,Center(C),2,-9,25,0
112,Above the Break 3,Left Side Center(LC),26,-117,236,1
113,Restricted Area,Center(C),2,-8,27,1
114,In The Paint (Non-RA),Center(C),6,-5,64,0
115,In The Paint (Non-RA),Center(C),5,46,24,0
116,Above the Break 3,Left Side Center(LC),26,-177,203,0
117,Restricted Area,Center(C),2,-10,25,1
118,In The Paint (Non-RA),Center(C),4,33,26,0
119,Restricted Area,Center(C),1,-12,5,1
120,Restricted Area,Center(C),1,-18,-8,1
121,Right Corner 3,Right Side(R),23,236,-1,0
122,Restricted Area,Center(C),0,5,4,1
123,In The Paint (Non-RA),Center(C),10,-43,99,1
124,Above the Break 3,Left Side Center(LC),24,-217,124,0
125,In The Paint (Non-RA),Center(C),4,32,25,1
126,Mid-Range,Left Side Center(LC),19,-122,146,0
127,In The Paint (Non-RA),Center(C),6,9,61,1
128,Mid-Range,Left Side(L),9,-86,35,1
129,Above the Break 3,Right Side Center(RC),26,130,235,0
130,In The Paint (Non-RA),Center(C),9,16,98,0
131,Mid-Range,Left Side(L),12,-102,64,1
132,In The Paint (Non-RA),Center(C),7,-14,77,1
133,Restricted Area,Center(C),1,-18,8,1
134,Above the Break 3,Right Side Center(RC),25,133,221,0
135,Above the Break 3,Right Side Center(RC),25,239,92,1
136,Restricted Area,Center(C),2,-26,4,1
137,Right Corner 3,Right Side(R),24,229,87,1
138,Right Corner 3,Right Side(R),23,231,34,0
139,Mid-Range,Right Side Center(RC),18,142,111,0
140,Restricted Area,Center(C),2,11,17,0
141,Above the Break 3,Center(C),25,36,250,1
142,Above the Break 3,Left Side Center(LC),24,-190,162,0
143,Left Corner 3,Left Side(L),23,-232,-16,1
144,Above the Break 3,Center(C),26,78,251,1
145,In The Paint (Non-RA),Center(C),6,57,34,0
146,Restricted Area,Center(C),1,-5,15,1
147,Restricted Area,Center(C),2,-21,-2,0
148,Left Corner 3,Left Side(L),23,-236,-1,0
149,Restricted Area,Center(C),2,-14,23,0
150,Restricted Area,Center(C),0,-2,6,1
151,Restricted Area,Center(C),1,-14,5,1
152,Restricted Area,Center(C),0,-5,0,1
153,In The Paint (Non-RA),Center(C),5,2,58,1
154,Above the Break 3,Center(C),26,60,257,0
155,In The Paint (Non-RA),Center(C),5,4,52,0
156,Restricted Area,Center(C),1,-18,1,1
157,Restricted Area,Center(C),2,-24,7,1
158,Restricted Area,Center(C),2,-3,23,1
159,In The Paint (Non-RA),Center(C),10,22,100,1
160,Above the Break 3,Left Side Center(LC),27,-195,191,0
161,Left Corner 3,Left Side(L),25,-237,83,0
162,In The Paint (Non-RA),Right Side(R),8,62,64,0
163,Restricted Area,Center(C),1,-8,15,1
164,Mid-Range,Right Side(R),18,179,48,0
165,In The Paint (Non-RA),Center(C),6,-25,58,1
166,Above the Break 3,Right Side Center(RC),26,90,249,0
167,Above the Break 3,Left Side Center(LC),25,-188,169,0
168,In The Paint (Non-RA),Center(C),4,-39,15,0
169,Restricted Area,Center(C),0,0,-6,1
170,Above the Break 3,Center(C),27,19,274,0
171,Mid-Range,Center(C),20,-16,209,0
172,Restricted Area,Center(C),2,-11,22,0
173,Above the Break 3,Left Side Center(LC),26,-138,229,0
174,Above the Break 3,Left Side Center(LC),26,-177,197,0
175,Restricted Area,Center(C),3,32,20,1
176,Restricted Area,Center(C),3,29,8,0
177,Restricted Area,Center(C),1,5,15,1
178,Above the Break 3,Right Side Center(RC),27,109,252,1
179,Restricted Area,Center(C),2,-6,24,0
180,Restricted Area,Center(C),2,11,21,1
181,Mid-Range,Center(C),20,-53,197,0
182,Mid-Range,Right Side Center(RC),17,122,131,0
183,Restricted Area,Center(C),0,2,4,1
184,Restricted Area,Center(C),1,1,11,1
185,Above the Break 3,Right Side Center(RC),26,185,189,0
186,In The Paint (Non-RA),Center(C),5,53,6,0
187,In The Paint (Non-RA),Center(C),6,-8,69,1
188,Mid-Range,Center(C),16,44,162,0
189,Mid-Range,Right Side Center(RC),17,124,120,0
190,In The Paint (Non-RA),Center(C),4,35,20,1
191,Left Corner 3,Left Side(L),23,-229,62,0
192,Restricted Area,Center(C),1,5,10,1
193,Above the Break 3,Right Side Center(RC),25,119,224,1
194,Restricted Area,Center(C),3,35,5,1
195,Above the Break 3,Left Side Center(LC),25,-201,153,0
196,Above the Break 3,Left Side Center(LC),24,-195,143,0
197,In The Paint (Non-RA),Center(C),5,43,27,0
198,Restricted Area,Center(C),0,-3,4,1
199,In The Paint (Non-RA),Center(C),5,5,52,0
200,Above the Break 3,Center(C),26,72,255,0
201,In The Paint (Non-RA),Center(C),4,0,45,0
202,Mid-Range,Right Side(R),11,93,61,0
203,Restricted Area,Center(C),0,-5,5,0
204,Restricted Area,Center(C),0,0,8,1
205,Above the Break 3,Right Side Center(RC),26,157,211,1
206,Restricted Area,Center(C),2,14,15,0
207,Mid-Range,Right Side Center(RC),19,110,162,0
208,Above the Break 3,Center(C),28,-11,288,0
209,Restricted Area,Center(C),1,-5,10,0
210,Above the Break 3,Center(C),26,73,253,1
211,In The Paint (Non-RA),Center(C),4,8,45,1
212,Left Corner 3,Left Side(L),22,-222,5,0
213,Restricted Area,Center(C),2,9,20,1
214,In The Paint (Non-RA),Center(C),12,55,114,0
215,In The Paint (Non-RA),Center(C),5,-13,58,0
216,Right Corner 3,Right Side(R),23,234,1,0
217,Restricted Area,Center(C),1,-9,7,1
218,Restricted Area,Center(C),1,-2,15,0
219,Restricted Area,Center(C),3,30,20,0
220,Restricted Area,Center(C),1,-8,10,1
221,Restricted Area,Center(C),0,-7,4,1
222,Above the Break 3,Left Side Center(LC),26,-154,210,1
223,Restricted Area,Center(C),1,-8,-6,1
224,Above the Break 3,Right Side Center(RC),26,85,246,1
225,Restricted Area,Center(C),0,-6,6,1
226,Mid-Range,Left Side(L),11,-106,49,1
227,Mid-Range,Center(C),22,-16,228,1
228,Mid-Range,Left Side Center(LC),17,-144,105,0
229,Restricted Area,Center(C),1,-13,10,1
230,Mid-Range,Center(C),21,1,211,0
231,Right Corner 3,Right Side(R),22,228,17,0
232,Left Corner 3,Left Side(L),23,-231,-18,1
233,In The Paint (Non-RA),Center(C),12,50,113,0
234,Mid-Range,Left Side(L),9,-90,30,0
235,Above the Break 3,Center(C),26,19,260,0
236,Above the Break 3,Left Side Center(LC),25,-129,218,0
237,In The Paint (Non-RA),Center(C),7,-49,55,1
238,Left Corner 3,Left Side(L),22,-226,-11,1
239,Above the Break 3,Right Side Center(RC),25,176,184,0
240,In The Paint (Non-RA),Center(C),4,-32,24,0
241,Restricted Area,Center(C),2,11,17,1
242,Left Corner 3,Left Side(L),23,-231,-1,0
243,In The Paint (Non-RA),Center(C),4,41,7,0
244,Restricted Area,Center(C),2,11,22,0
245,Restricted Area,Center(C),1,-9,17,0
246,Restricted Area,Center(C),3,-24,27,1
247,Above the Break 3,Left Side Center(LC),26,-133,230,0
248,Restricted Area,Center(C),1,-12,4,1
249,In The Paint (Non-RA),Center(C),4,-45,15,0
250,Restricted Area,Center(C),1,-13,5,0
251,Right Corner 3,Right Side(R),22,228,21,0
252,Mid-Range,Right Side(R),9,85,31,0
253,Above the Break 3,Center(C),27,74,269,0
254,Above the Break 3,Center(C),25,42,249,1
255,Restricted Area,Center(C),0,0,-3,1
256,Left Corner 3,Left Side(L),24,-230,70,1
257,In The Paint (Non-RA),Center(C),5,-1,59,1
258,Above the Break 3,Left Side Center(LC),27,-117,251,0
259,In The Paint (Non-RA),Center(C),5,-29,42,0
260,Right Corner 3,Right Side(R),23,230,6,1
261,Above the Break 3,Left Side Center(LC),25,-141,211,0
262,Above the Break 3,Left Side Center(LC),25,-150,209,0
263,Mid-Range,Right Side(R),11,106,47,0
264,Restricted Area,Center(C),2,22,8,0
265,Restricted Area,Center(C),0,-4,5,1
266,Restricted Area,Center(C),1,-5,13,1
267,Mid-Range,Right Side Center(RC),21,67,205,0
268,Mid-Range,Center(C),17,10,172,1
269,Mid-Range,Left Side Center(LC),16,-73,144,1
270,Restricted Area,Center(C),1,-12,10,0
271,Above the Break 3,Center(C),24,41,239,0
272,Restricted Area,Center(C),0,4,-3,1
273,Above the Break 3,Center(C),25,8,254,1
274,Right Corner 3,Right Side(R),22,228,-1,0
275,Restricted Area,Center(C),3,17,26,0
276,Mid-Range,Left Side Center(LC),19,-85,179,0
277,Restricted Area,Center(C),2,-14,20,0
278,Restricted Area,Center(C),2,22,10,0
279,Above the Break 3,Left Side Center(LC),26,-101,240,0
280,In The Paint (Non-RA),Center(C),13,50,121,1
281,In The Paint (Non-RA),Center(C),12,-38,120,1
282,Restricted Area,Center(C),3,3,34,0
283,Restricted Area,Center(C),0,0,-6,0
284,In The Paint (Non-RA),Center(C),6,-51,32,1
285,In The Paint (Non-RA),Center(C),4,40,24,0
286,Above the Break 3,Right Side Center(RC),26,85,252,1
287,Above the Break 3,Center(C),26,43,260,0
288,In The Paint (Non-RA),Right Side(R),8,51,66,0
289,Restricted Area,Center(C),2,-4,27,0
290,Right Corner 3,Right Side(R),23,231,57,1
291,Above the Break 3,Right Side Center(RC),25,119,220,0
292,In The Paint (Non-RA),Center(C),7,38,68,1
293,In The Paint (Non-RA),Center(C),6,39,56,0
294,Restricted Area,Center(C),1,0,16,1
295,Above the Break 3,Left Side Center(LC),25,-207,146,1
296,Above the Break 3,Left Side Center(LC),25,-191,172,1
297,Mid-Range,Left Side(L),16,-163,48,1
298,Restricted Area,Center(C),3,-16,29,1
299,Restricted Area,Center(C),1,9,12,0
300,Mid-Range,Right Side Center(RC),22,101,201,1
301,Mid-Range,Left Side(L),20,-174,116,0
302,Restricted Area,Center(C),1,0,15,1
303,Restricted Area,Center(C),1,-6,11,1
304,Above the Break 3,Center(C),27,-73,261,1
305,Restricted Area,Center(C),1,3,11,1
306,Above the Break 3,Center(C),26,7,262,0
307,In The Paint (Non-RA),Center(C),10,6,108,0
308,In The Paint (Non-RA),Center(C),10,32,99,1
309,Above the Break 3,Right Side Center(RC),25,198,167,0
310,In The Paint (Non-RA),Center(C),7,47,52,1
311,Right Corner 3,Right Side(R),23,232,8,1
312,Above the Break 3,Center(C),27,57,267,0
313,Above the Break 3,Left Side Center(LC),25,-161,199,0
314,Restricted Area,Center(C),3,30,11,1
315,Restricted Area,Center(C),2,-20,2,0
316,In The Paint (Non-RA),Center(C),7,-17,78,1
317,Mid-Range,Left Side(L),12,-116,54,0
318,Mid-Range,Right Side Center(RC),17,112,136,0
319,In The Paint (Non-RA),Center(C),5,24,48,0
320,Restricted Area,Center(C),3,32,18,0
321,In The Paint (Non-RA),Center(C),6,10,64,1
322,Restricted Area,Center(C),1,-3,-11,1
323,Above the Break 3,Center(C),25,75,242,0
324,In The Paint (Non-RA),Center(C),5,58,2,0
325,Above the Break 3,Right Side Center(RC),24,193,154,1
326,Left Corner 3,Left Side(L),23,-231,-4,0
327,Restricted Area,Center(C),3,18,25,0
328,Mid-Range,Left Side(L),19,-193,27,1
329,Right Corner 3,Right Side(R),22,228,-5,0
330,In The Paint (Non-RA),Center(C),7,3,71,0
331,Restricted Area,Center(C),1,-17,5,0
332,Restricted Area,Center(C),0,8,-1,1
333,Mid-Range,Left Side(L),21,-192,96,1
334,Above the Break 3,Left Side Center(LC),24,-157,190,1
335,In The Paint (Non-RA),Center(C),5,-18,52,1
336,Left Corner 3,Left Side(L),23,-232,-3,1
337,In The Paint (Non-RA),Center(C),7,-67,23,1
338,In The Paint (Non-RA),Center(C),10,-45,97,0
339,Above the Break 3,Left Side Center(LC),24,-155,193,1
340,In The Paint (Non-RA),Center(C),4,39,14,0
341,Restricted Area,Center(C),1,7,13,1
342,Restricted Area,Center(C),0,0,-6,1
343,Right Corner 3,Right Side(R),23,234,14,1
344,Restricted Area,Center(C),3,27,20,0
345,Restricted Area,Center(C),3,24,22,0
346,Above the Break 3,Right Side Center(RC),24,211,131,1
347,Above the Break 3,Right Side Center(RC),26,145,220,0
348,In The Paint (Non-RA),Center(C),4,-8,49,0
349,Above the Break 3,Left Side Center(LC),25,-224,131,0
350,Restricted Area,Center(C),1,-7,16,1
351,Restricted Area,Center(C),3,29,22,0
352,Restricted Area,Center(C),0,4,4,1
353,Above the Break 3,Left Side Center(LC),26,-111,237,0
354,Above the Break 3,Right Side Center(RC),26,113,236,0
355,Above the Break 3,Center(C),34,-88,332,0
356,Mid-Range,Right Side Center(RC),18,79,163,0
357,Mid-Range,Right Side Center(RC),18,142,125,0
358,Restricted Area,Center(C),3,-6,31,0
359,Restricted Area,Center(C),0,0,-6,0
360,Above the Break 3,Left Side Center(LC),25,-182,182,0
361,Restricted Area,Center(C),2,-16,25,0
362,Restricted Area,Center(C),3,-10,31,0
363,Mid-Range,Right Side Center(RC),16,94,140,1
364,Restricted Area,Center(C),1,-10,17,0
365,In The Paint (Non-RA),Center(C),4,-29,35,0
366,Restricted Area,Center(C),0,-8,5,0
367,Restricted Area,Center(C),0,3,1,1
368,Right Corner 3,Right Side(R),23,235,11,0
369,Above the Break 3,Right Side Center(RC),28,170,227,1
370,In The Paint (Non-RA),Center(C),6,54,42,1
371,Restricted Area,Center(C),1,12,1,1
372,Above the Break 3,Center(C),26,40,263,1
373,Mid-Range,Center(C),17,27,172,1
374,Mid-Range,Left Side(L),13,-129,37,0
375,Restricted Area,Center(C),0,-5,8,1
376,Restricted Area,Center(C),2,25,10,1
377,Mid-Range,Left Side(L),13,-123,43,0
378,Left Corner 3,Left Side(L),23,-230,-1,1
379,Above the Break 3,Right Side Center(RC),27,120,245,0
380,Restricted Area,Center(C),3,24,19,0
381,Above the Break 3,Center(C),26,-31,260,1
382,In The Paint (Non-RA),Center(C),6,-14,63,1
383,Restricted Area,Center(C),1,-16,8,1
384,Restricted Area,Center(C),3,32,6,0
385,Left Corner 3,Left Side(L),23,-231,-8,0
386,Above the Break 3,Center(C),25,-11,259,1
387,Above the Break 3,Center(C),26,22,262,0
388,Restricted Area,Center(C),1,4,11,1
389,In The Paint (Non-RA),Center(C),4,-46,10,1
390,Mid-Range,Left Side Center(LC),21,-157,143,0
391,Above the Break 3,Right Side Center(RC),26,189,184,0
392,Mid-Range,Left Side(L),17,-176,22,0
393,Mid-Range,Right Side Center(RC),18,123,133,0
394,Restricted Area,Center(C),2,-13,20,0
395,Restricted Area,Center(C),0,0,-6,1
396,Above the Break 3,Left Side Center(LC),27,-188,207,0
397,Restricted Area,Center(C),1,10,2,1
398,Mid-Range,Left Side(L),11,-105,48,0
399,Restricted Area,Center(C),0,1,6,1
400,Mid-Range,Right Side Center(RC),19,125,156,0
401,In The Paint (Non-RA),Center(C),5,51,30,1
402,In The Paint (Non-RA),Center(C),5,-25,46,0
403,Above the Break 3,Right Side Center(RC),25,81,241,0
404,Restricted Area,Center(C),2,-27,7,0
405,Restricted Area,Center(C),2,-2,21,1
406,Restricted Area,Center(C),0,4,-4,1
407,Restricted Area,Center(C),2,20,1,0
408,Above the Break 3,Right Side Center(RC),25,168,190,1
409,Right Corner 3,Right Side(R),23,233,1,0
410,Restricted Area,Center(C),0,-9,2,1
411,Above the Break 3,Left Side Center(LC),26,-181,199,1
412,Restricted Area,Center(C),1,-1,18,1
413,Restricted Area,Center(C),3,-8,36,1
414,Restricted Area,Center(C),1,15,4,0
415,Above the Break 3,Right Side Center(RC),25,192,163,0
416,Above the Break 3,Left Side Center(LC),26,-96,248,0
417,Restricted Area,Center(C),3,-35,19,0
418,In The Paint (Non-RA),Center(C),7,33,71,0
419,Restricted Area,Center(C),1,6,14,1
420,Restricted Area,Center(C),1,13,3,1
421,In The Paint (Non-RA),Center(C),9,32,92,0
422,Right Corner 3,Right Side(R),24,246,31,0
423,In The Paint (Non-RA),Center(C),9,32,89,0
424,Left Corner 3,Left Side(L),23,-231,14,0
425,Mid-Range,Left Side(L),11,-115,-5,0
426,Restricted Area,Center(C),0,-2,1,1
427,Mid-Range,Left Side(L),18,-187,1,0
428,Above the Break 3,Center(C),26,-32,263,0
429,In The Paint (Non-RA),Center(C),9,4,97,0
430,In The Paint (Non-RA),Center(C),6,-41,53,0
431,Restricted Area,Center(C),1,-12,11,1
432,Above the Break 3,Right Side Center(RC),25,79,242,0
433,Above the Break 3,Left Side Center(LC),24,-214,126,0
434,In The Paint (Non-RA),Center(C),7,-54,51,0
435,Restricted Area,Center(C),0,-2,-2,0
436,Restricted Area,Center(C),0,0,-6,1
437,Restricted Area,Center(C),2,1,22,1
438,Restricted Area,Center(C),0,0,-6,1
439,In The Paint (Non-RA),Center(C),6,2,61,0
440,Restricted Area,Center(C),2,-19,17,1
441,Restricted Area,Center(C),0,-3,-1,1
442,Above the Break 3,Right Side Center(RC),26,111,240,0
443,Mid-Range,Left Side(L),18,-154,101,1
444,Restricted Area,Center(C),1,-12,1,1
445,Above the Break 3,Center(C),27,-6,270,0
446,Mid-Range,Left Side(L),9,-82,44,1
447,Above the Break 3,Right Side Center(RC),25,166,193,1
448,Above the Break 3,Center(C),26,-73,256,0
449,Above the Break 3,Left Side Center(LC),26,-164,205,1
450,In The Paint (Non-RA),Center(C),4,11,43,0
451,Above the Break 3,Left Side Center(LC),26,-155,211,0
452,Mid-Range,Center(C),21,5,211,0
453,Mid-Range,Right Side Center(RC),19,71,180,0
454,Restricted Area,Center(C),2,22,20,0
455,Above the Break 3,Right Side Center(RC),24,149,194,0
456,Restricted Area,Center(C),2,5,25,1
457,Restricted Area,Center(C),2,22,14,0
458,In The Paint (Non-RA),Right Side(R),8,63,64,0
459,Restricted Area,Center(C),2,-8,26,1
460,Mid-Range,Right Side(R),9,83,41,0
461,Above the Break 3,Right Side Center(RC),26,172,204,1
462,Above the Break 3,Right Side Center(RC),25,199,163,0
463,Mid-Range,Center(C),17,16,179,0
464,Mid-Range,Left Side(L),13,-131,18,0
465,In The Paint (Non-RA),Center(C),5,52,17,1
466,Restricted Area,Center(C),3,-30,6,0
467,In The Paint (Non-RA),Center(C),6,-1,63,0
468,Restricted Area,Center(C),3,-35,13,1
469,Restricted Area,Center(C),1,-13,11,0
470,In The Paint (Non-RA),Center(C),4,-24,38,0
471,Restricted Area,Center(C),1,-6,10,1
472,Above the Break 3,Right Side Center(RC),26,213,157,0
473,Restricted Area,Center(C),1,8,6,1
474,Mid-Range,Right Side(R),12,122,40,0
475,Above the Break 3,Left Side Center(LC),25,-203,148,0
476,Restricted Area,Center(C),0,-3,4,1
477,Mid-Range,Left Side(L),11,-109,31,1
478,Restricted Area,Center(C),1,-10,3,1
479,Restricted Area,Center(C),0,9,4,1
480,Restricted Area,Center(C),3,-10,36,0
481,Mid-Range,Left Side(L),9,-91,37,0
482,Above the Break 3,Right Side Center(RC),24,161,189,1
483,Above the Break 3,Center(C),25,49,250,1
484,Above the Break 3,Right Side Center(RC),25,132,215,0
485,In The Paint (Non-RA),Center(C),5,12,50,1
486,Right Corner 3,Right Side(R),23,232,-7,1
487,Restricted Area,Center(C),1,-9,13,0
488,Restricted Area,Center(C),3,25,17,1
489,Mid-Range,Center(C),18,55,174,1
